status,service,path
200,ZSLC_QUESTIONNAIRE_RESPONSE_SRV,/sap/opu/odata/sap/SLC_QUESTIONNAIRE_RESPONSE_SRV
200,ZC_PURREQUISITION_FS_SRV,/sap/opu/odata/sap/C_PURREQUISITION_FS_SRV
200,ZC_IN_GSTTAXSUMMARY_CDS,/sap/opu/odata/sap/C_IN_GSTTAXSUMMARY_CDS
200,ZLO_JOURNAL_VOUCHER_CREATE_SRV,/sap/opu/odata/sap/LO_JOURNAL_VOUCHER_CREATE_SRV
200,ZCA_BPF_LAYOUT_METADATA_SRV,/sap/opu/odata/sap/CA_BPF_LAYOUT_METADATA_SRV
000,ZFAR_MANUAL_CLEARING_SRV,/sap/opu/odata/sap/FAR_MANUAL_CLEARING_SRV
200,ZBOM_EXPLOSION_V2,/sap/opu/odata/sap/BOM_EXPLOSION_V2
200,ZC_CUSTOMERRETURNRATEQRY_CDS,/sap/opu/odata/sap/C_CUSTOMERRETURNRATEQRY_CDS
200,ZC_PURREQUISITIONITEM_FS_SRV,/sap/opu/odata/sap/C_PURREQUISITIONITEM_FS_SRV
200,ZISLM_REPOSITORY_SRV,/sap/opu/odata/sap/ISLM_REPOSITORY_SRV
200,ZISLM_IS_SRV,/sap/opu/odata/sap/ISLM_IS_SRV
200,ZRFM_MANAGE_PRODUCT_LISTING_SRV,/sap/opu/odata/sap/RFM_MANAGE_PRODUCT_LISTING_SRV
000,ZMD_PRODUCT_OP_SRV,/sap/opu/odata/sap/MD_PRODUCT_OP_SRV
200,ZSD_MCC_INCOTERMS_READ_SRV,/sap/opu/odata/sap/SD_MCC_INCOTERMS_READ_SRV
200,ZLO_VCHCLF_CFE_KEYUSERAPP_SRV,/sap/opu/odata/sap/LO_VCHCLF_CFE_KEYUSERAPP_SRV
200,ZO2C_FICA_BPLINEITEMS_SRV,/sap/opu/odata/sap/O2C_FICA_BPLINEITEMS_SRV
000,ZFAP_PAYMENT_POST_SRV,/sap/opu/odata/sap/FAP_PAYMENT_POST_SRV
000,ZFAR_PAYMENT_POST_SRV,/sap/opu/odata/sap/FAR_PAYMENT_POST_SRV
200,ZSD_MCC_DMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_DMR_MASS_UPDATE_SRV
200,ZSD_MCC_CMR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CMR_MASS_UPDATE_SRV
200,ZSD_MCC_CCO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CCO_MASS_UPDATE_SRV
200,ZSD_MCC_CR_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_CR_MASS_UPDATE_SRV
200,ZPP_MPE_AOR,/sap/opu/odata/sap/PP_MPE_AOR
200,ZSD_MCC_SO_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_SO_MASS_UPDATE_SRV
200,ZPP_MRP_AOR_SRV,/sap/opu/odata/sap/PP_MRP_AOR_SRV
200,ZSD_MCC_SQ_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_SQ_MASS_UPDATE_SRV
200,ZSD_MCC_SOW_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_SOW_MASS_UPDATE_SRV
200,ZSD_MCC_SCH_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_SCH_MASS_UPDATE_SRV
200,ZPP_MRP_CHANGE_REQUEST_SRV,/sap/opu/odata/sap/PP_MRP_CHANGE_REQUEST_SRV
200,ZPP_PROCORD_OPERATIONS_MANAGE_SRV,/sap/opu/odata/sap/PP_PROCORD_OPERATIONS_MANAGE_SRV
200,ZUI_RFM_USR_ASSIGN_EXPL_ASM,/sap/opu/odata/sap/UI_RFM_USR_ASSIGN_EXPL_ASM
200,ZUI_INTERNALORDER_MANAGE,/sap/opu/odata/sap/UI_INTERNALORDER_MANAGE
200,ZEAM_OBJPG_TASKLISTANDOP_SRV,/sap/opu/odata/sap/EAM_OBJPG_TASKLISTANDOP_SRV
200,ZUI_RESERVATION_OBJPG,/sap/opu/odata/sap/UI_RESERVATION_OBJPG
200,ZEDOC_DCC_SRV,/sap/opu/odata/sap/EDOC_DCC_SRV
200,ZUI_IMPCTMGMTSCENARIOMANAGE,/sap/opu/odata/sap/UI_IMPCTMGMTSCENARIOMANAGE
200,ZICA_MATCHING_ITEM_SRV,/sap/opu/odata/sap/ICA_MATCHING_ITEM_SRV
200,ZC_PFMCARBONFPRNTANLYTSQRY_CDS,/sap/opu/odata/sap/C_PFMCARBONFPRNTANLYTSQRY_CDS
200,ZSD_MCC_SD_MASS_UPDATE_SRV,/sap/opu/odata/sap/SD_MCC_SD_MASS_UPDATE_SRV
200,ZUI_WORKCENTERS,/sap/opu/odata/sap/UI_WORKCENTERS
200,ZUI_IHBACCOUNTLIMITWORKFLOW,/sap/opu/odata/sap/UI_IHBACCOUNTLIMITWORKFLOW
200,ZUI_CFINTEMPORARYPOSTING_V2,/sap/opu/odata/sap/UI_CFINTEMPORARYPOSTING_V2
200,ZQM_FMEA_MNG_SRV,/sap/opu/odata/sap/QM_FMEA_MNG_SRV
200,ZUI_IHBACCTLIMITOBJECTTP,/sap/opu/odata/sap/UI_IHBACCTLIMITOBJECTTP
200,ZUI_DFS_RELOCATIONPLANNING,/sap/opu/odata/sap/UI_DFS_RELOCATIONPLANNING
200,ZUI_IHBACCOUNTTEMPLATETP_02,/sap/opu/odata/sap/UI_IHBACCOUNTTEMPLATETP_02
200,ZLO_SETMAN_CC_OPG,/sap/opu/odata/sap/LO_SETMAN_CC_OPG
200,ZFCO_EVENTBASED_POSTING_RULES_SRV,/sap/opu/odata/sap/FCO_EVENTBASED_POSTING_RULES_SRV
200,ZSD_SALES_DOC_IMPORT,/sap/opu/odata/sap/SD_SALES_DOC_IMPORT
200,ZUI_STOCKREPSUBS_O2,/sap/opu/odata/sap/UI_STOCKREPSUBS_O2
200,ZUI_LO_SETMAN_SDOC_MON,/sap/opu/odata/sap/UI_LO_SETMAN_SDOC_MON
200,ZUI_SRCGPROJAWDSCEN_MANAGE,/sap/opu/odata/sap/UI_SRCGPROJAWDSCEN_MANAGE
200,ZUI_PRODUCTIONVERSION,/sap/opu/odata/sap/UI_PRODUCTIONVERSION
200,ZUI_STOCKREPPROC_O2,/sap/opu/odata/sap/UI_STOCKREPPROC_O2
200,ZC_MDGOVCLSDWRKFLWBPQRY_CDS,/sap/opu/odata/sap/C_MDGOVCLSDWRKFLWBPQRY_CDS
200,ZFCO_PROF_SEGMENT_SRV,/sap/opu/odata/sap/FCO_PROF_SEGMENT_SRV
200,ZUI_LOCSUBSTN_EXCLN_MANAGE,/sap/opu/odata/sap/UI_LOCSUBSTN_EXCLN_MANAGE
200,ZC_CHGMGMTACTIVITYDUEDATEQ_CDS,/sap/opu/odata/sap/C_CHGMGMTACTIVITYDUEDATEQ_CDS
000,ZUI_SCM_ADVNCD_SCHEDG_BOARD,/sap/opu/odata/sap/UI_SCM_ADVNCD_SCHEDG_BOARD
200,ZC_CHGMGMTOPLSTARTDATEQ_CDS,/sap/opu/odata/sap/C_CHGMGMTOPLSTARTDATEQ_CDS
200,ZC_CHGMGMTREQPERSONINVLDQ_CDS,/sap/opu/odata/sap/C_CHGMGMTREQPERSONINVLDQ_CDS
200,ZC_CHGMGMTEXECSTARTDATEQ_CDS,/sap/opu/odata/sap/C_CHGMGMTEXECSTARTDATEQ_CDS
200,ZUI_INVOICEPRIOZNRULE_MAN,/sap/opu/odata/sap/UI_INVOICEPRIOZNRULE_MAN
200,ZUI_LOCSUBSTITUTION_MANAGE,/sap/opu/odata/sap/UI_LOCSUBSTITUTION_MANAGE
200,ZC_CHGMGMTACTYPERSONINVLDQ_CDS,/sap/opu/odata/sap/C_CHGMGMTACTYPERSONINVLDQ_CDS
200,ZC_CHGMGMTACTIVITYQ_CDS,/sap/opu/odata/sap/C_CHGMGMTACTIVITYQ_CDS
200,ZUI_RFM_POCNSLDTNRULE,/sap/opu/odata/sap/UI_RFM_POCNSLDTNRULE
200,ZC_CHGMGMTREQUESTQ_CDS,/sap/opu/odata/sap/C_CHGMGMTREQUESTQ_CDS
200,ZC_EWM_OUTBDELIVORDADJQ_2_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_2_CDS
200,ZC_CHGMGMTREQRELTDOBJQRY_CDS,/sap/opu/odata/sap/C_CHGMGMTREQRELTDOBJQRY_CDS
200,ZPP_MRP_MATERIAL_COVERAGE_POVER_SRV,/sap/opu/odata/sap/PP_MRP_MATERIAL_COVERAGE_POVER_SRV_
200,ZC_CHGMGMTREVERSALDATEQ_CDS,/sap/opu/odata/sap/C_CHGMGMTREVERSALDATEQ_CDS
200,ZC_CHGMGMTAPPROVALDATEQ_CDS,/sap/opu/odata/sap/C_CHGMGMTAPPROVALDATEQ_CDS
200,ZUI_VALUECHAINMONITOR,/sap/opu/odata/sap/UI_VALUECHAINMONITOR
200,ZFCO_REALTIME_ORD_COSTS_DETAIL_SRV,/sap/opu/odata/sap/FCO_REALTIME_ORD_COSTS_DETAIL_SRV
200,ZUI_GCO_DASHBOARD,/sap/opu/odata/sap/UI_GCO_DASHBOARD
200,ZUI_DFS_RELOCATIONPROJECT,/sap/opu/odata/sap/UI_DFS_RELOCATIONPROJECT
200,ZDATEFUNCTION,/sap/opu/odata/sap/DATEFUNCTION
000,ZFAC_GL_DOCUMENT_POST_SRV,/sap/opu/odata/sap/FAC_GL_DOCUMENT_POST_SRV
200,ZFIN_ML_ACR_DISP,/sap/opu/odata/sap/FIN_ML_ACR_DISP
200,ZUI_WAREHOUSEDOCUMENT,/sap/opu/odata/sap/UI_WAREHOUSEDOCUMENT
200,ZUI_DFS_RELOCATIONSTOCKPLNG,/sap/opu/odata/sap/UI_DFS_RELOCATIONSTOCKPLNG
200,ZUI_IHBCONDITIONWORKFLOW,/sap/opu/odata/sap/UI_IHBCONDITIONWORKFLOW
200,ZUI_IHBACCOUNTMASSCREATP_02,/sap/opu/odata/sap/UI_IHBACCOUNTMASSCREATP_02
200,ZUI_RFM_PO_MNG,/sap/opu/odata/sap/UI_RFM_PO_MNG
200,ZUI_IHBEODPROCESSLOGTP_02,/sap/opu/odata/sap/UI_IHBEODPROCESSLOGTP_02
200,ZUI_MANAGEPAYMENTPLAN_O2,/sap/opu/odata/sap/UI_MANAGEPAYMENTPLAN_O2
200,ZUI_IHBPAYMENTMONITORTP,/sap/opu/odata/sap/UI_IHBPAYMENTMONITORTP
200,ZUI_MAINTORDMATLANDSRVC_MNG,/sap/opu/odata/sap/UI_MAINTORDMATLANDSRVC_MNG
200,ZUI_PI_MANAGE_COUNT_V2,/sap/opu/odata/sap/UI_PI_MANAGE_COUNT_V2
200,ZFCO_REALTIME_WIP_REPORTING_SRV,/sap/opu/odata/sap/FCO_REALTIME_WIP_REPORTING_SRV
200,ZUI_IHBOVERDRAFTTP,/sap/opu/odata/sap/UI_IHBOVERDRAFTTP
200,ZUI_IHBCONDITIONOBJECTTP,/sap/opu/odata/sap/UI_IHBCONDITIONOBJECTTP
200,ZUI_PRODUCTLIST,/sap/opu/odata/sap/UI_PRODUCTLIST
200,ZUI_IHBACCOUNTBALANCETP_02,/sap/opu/odata/sap/UI_IHBACCOUNTBALANCETP_02
200,ZUI_INSPLOT_RSLTRECG,/sap/opu/odata/sap/UI_INSPLOT_RSLTRECG
200,ZUI_HCMORGCHART,/sap/opu/odata/sap/UI_HCMORGCHART
200,ZFCO_EB_PRODN_ACCTG_OVW_SRV,/sap/opu/odata/sap/FCO_EB_PRODN_ACCTG_OVW_SRV
200,ZFAP_MANAGE_PAYMENT_BLOCKS_SRV,/sap/opu/odata/sap/FAP_MANAGE_PAYMENT_BLOCKS_SRV
200,ZUI_HCMMYREPORTING,/sap/opu/odata/sap/UI_HCMMYREPORTING
200,ZMMPUR_ANA_PARTSPERMILLION_SRV,/sap/opu/odata/sap/MMPUR_ANA_PARTSPERMILLION_SRV
200,ZFAP_VENDOR_BALANCE_SRV,/sap/opu/odata/sap/FAP_VENDOR_BALANCE_SRV
200,ZICA_RECON_CLOSE_SRV,/sap/opu/odata/sap/ICA_RECON_CLOSE_SRV
200,ZFBV_INV_BALSHEET_VALUATION_SRV,/sap/opu/odata/sap/FBV_INV_BALSHEET_VALUATION_SRV
200,ZC_MRPCTRLRBYAOR_SRV,/sap/opu/odata/sap/C_MRPCTRLRBYAOR_SRV
200,ZUI_HCMPROCESS,/sap/opu/odata/sap/UI_HCMPROCESS
200,ZC_SUPLREVALBYQLTYNOTIFQRY_CDS,/sap/opu/odata/sap/C_SUPLREVALBYQLTYNOTIFQRY_CDS
200,ZMANAGE_SEPA_MANDATE,/sap/opu/odata/sap/MANAGE_SEPA_MANDATE
200,ZUI_C_DFS_MAINTSTSBRD,/sap/opu/odata/sap/UI_C_DFS_MAINTSTSBRD
200,ZUI_MODPRODSPEC_MANAGE,/sap/opu/odata/sap/UI_MODPRODSPEC_MANAGE
200,ZFARR_SDB_REV_CATCHUP,/sap/opu/odata/sap/FARR_SDB_REV_CATCHUP
200,ZDFS_ASSGMT_PLATFORM_SRV,/sap/opu/odata/sap/DFS_ASSGMT_PLATFORM_SRV
200,ZUI_PRODSUBSTN_RSN_MANAGE,/sap/opu/odata/sap/UI_PRODSUBSTN_RSN_MANAGE
200,ZEHHSS_SMR_REP_SRV,/sap/opu/odata/sap/EHHSS_SMR_REP_SRV
500,ZFIN_RE_LOG_DETAIL_SRV,/sap/opu/odata/sap/FIN_RE_LOG_DETAIL_SRV
200,ZUI_PRODSUBSTN_CTRL_MANAGE,/sap/opu/odata/sap/UI_PRODSUBSTN_CTRL_MANAGE
200,ZEHHSS_SMR_REP_TP_SRV,/sap/opu/odata/sap/EHHSS_SMR_REP_TP_SRV
200,ZUI_FINPLNGITEMSETTOZERO,/sap/opu/odata/sap/UI_FINPLNGITEMSETTOZERO
200,ZUI_SUBSTNVALDTNLOGSETTINGS,/sap/opu/odata/sap/UI_SUBSTNVALDTNLOGSETTINGS
200,ZC_OPERATIONALSUPLREVALQRY_CDS,/sap/opu/odata/sap/C_OPERATIONALSUPLREVALQRY_CDS
200,ZC_PRICEVARIANCEQUERY_CDS,/sap/opu/odata/sap/C_PRICEVARIANCEQUERY_CDS
200,ZC_EWM_OUTBDELIVORDADJQ_CDS,/sap/opu/odata/sap/C_EWM_OUTBDELIVORDADJQ_CDS
200,ZO2C_FICA_MYWORKLIST_DISP_SRV,/sap/opu/odata/sap/O2C_FICA_MYWORKLIST_DISP_SRV
200,ZPP_DD_ORD_DET_SRV,/sap/opu/odata/sap/PP_DD_ORD_DET_SRV
200,ZFAC_DSP_DOC_FLW_SRV,/sap/opu/odata/sap/FAC_DSP_DOC_FLW_SRV
200,ZUI_LOCSUBSTN_RSN_MANAGE,/sap/opu/odata/sap/UI_LOCSUBSTN_RSN_MANAGE
200,ZUI_HCMACTUALACTIVITIES,/sap/opu/odata/sap/UI_HCMACTUALACTIVITIES
200,ZUI_O2C_FICA_DSPSTVALADJ_O2,/sap/opu/odata/sap/UI_O2C_FICA_DSPSTVALADJ_O2
200,ZUI_OVD_CHARC_COMBN_MNG,/sap/opu/odata/sap/UI_OVD_CHARC_COMBN_MNG
200,ZUI_LOCSUBSTN_CTRL_MANAGE,/sap/opu/odata/sap/UI_LOCSUBSTN_CTRL_MANAGE
200,ZUI_FRTAGREEMENTRFQMASTER,/sap/opu/odata/sap/UI_FRTAGREEMENTRFQMASTER
200,ZFAP_DISP_PROCESS_FLOW_SRV,/sap/opu/odata/sap/FAP_DISP_PROCESS_FLOW_SRV
200,ZFCO_INTERNAL_ORDER_CHNGLOG,/sap/opu/odata/sap/FCO_INTERNAL_ORDER_CHNGLOG
200,ZC_EWM_WAREHOUSEORDERQ_2_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSEORDERQ_2_CDS
200,ZFCO_WHERE_USD_INT_ORD,/sap/opu/odata/sap/FCO_WHERE_USD_INT_ORD
200,ZC_EWM_WAREHOUSETASKQ_2_CDS,/sap/opu/odata/sap/C_EWM_WAREHOUSETASKQ_2_CDS
200,ZC_DAMAGEANALYSISQUERY_CDS,/sap/opu/odata/sap/C_DAMAGEANALYSISQUERY_CDS
200,ZEAM_OBJPG_PURCHORDER_SRV,/sap/opu/odata/sap/EAM_OBJPG_PURCHORDER_SRV
200,ZUI_FCO_ACTL_SETTLEMENT_O2,/sap/opu/odata/sap/UI_FCO_ACTL_SETTLEMENT_O2
200,ZUI_FCO_SET_REPORT_RELEV_O2,/sap/opu/odata/sap/UI_FCO_SET_REPORT_RELEV_O2
200,ZFAC_HIERARCHY_MIGRTN_SRVB,/sap/opu/odata/sap/FAC_HIERARCHY_MIGRTN_SRVB
200,ZUI_COLL_MD_MANAGE,/sap/opu/odata/sap/UI_COLL_MD_MANAGE
200,ZUI_GRIR_BPI,/sap/opu/odata/sap/UI_GRIR_BPI
200,ZC_WORKCNTRGRPBYAOR_SRV,/sap/opu/odata/sap/C_WORKCNTRGRPBYAOR_SRV
200,ZUI_CAPAYMENTLOT_ANALYSIS,/sap/opu/odata/sap/UI_CAPAYMENTLOT_ANALYSIS
200,ZUI_IHBACCOUNTWORKFLOW,/sap/opu/odata/sap/UI_IHBACCOUNTWORKFLOW
200,ZUI_WORKCENTERCAPLIST_02,/sap/opu/odata/sap/UI_WORKCENTERCAPLIST_02
200,ZUI_OVD_SUBSTN_CVC_MNG,/sap/opu/odata/sap/UI_OVD_SUBSTN_CVC_MNG
200,ZPP_MRP_TIMEDPNDNT_STK_SRV,/sap/opu/odata/sap/PP_MRP_TIMEDPNDNT_STK_SRV
200,ZUI_HOBRECEIVABLES_DISPLAY,/sap/opu/odata/sap/UI_HOBRECEIVABLES_DISPLAY
200,ZUI_SUPPLIERLIST_MANAGE,/sap/opu/odata/sap/UI_SUPPLIERLIST_MANAGE
200,ZFLRETSUPLRITEMDOCFLOW_SRV,/sap/opu/odata/sap/FLRETSUPLRITEMDOCFLOW_SRV
200,ZI_FLDLOGSUSERSETTING_CDS,/sap/opu/odata/sap/I_FLDLOGSUSERSETTING_CDS
200,ZUI_RETURNSWORKORDERVIEW,/sap/opu/odata/sap/UI_RETURNSWORKORDERVIEW
200,ZUI_ALTVDETN_CONFIGURE,/sap/opu/odata/sap/UI_ALTVDETN_CONFIGURE
200,ZFLRETURNDOCFLOW_SRV,/sap/opu/odata/sap/FLRETURNDOCFLOW_SRV
200,ZUI_LO_SETMAN_FCADOC_MON,/sap/opu/odata/sap/UI_LO_SETMAN_FCADOC_MON
200,ZUI_OVD_ACTY_ATTRIB_CONF,/sap/opu/odata/sap/UI_OVD_ACTY_ATTRIB_CONF
200,ZUI_RETURNSINITIATION,/sap/opu/odata/sap/UI_RETURNSINITIATION
200,ZUI_IHBACCOUNTTP_02,/sap/opu/odata/sap/UI_IHBACCOUNTTP_02
200,ZSIMDQ_SERVICES_SRV,/sap/opu/odata/sap/SIMDQ_SERVICES_SRV
200,ZUI_MANUALACCRS_MNG,/sap/opu/odata/sap/UI_MANUALACCRS_MNG
200,ZUI_FINPLANDATACOMPRESS,/sap/opu/odata/sap/UI_FINPLANDATACOMPRESS
200,ZMMIM_STOCKINDATERANGE_SRV,/sap/opu/odata/sap/MMIM_STOCKINDATERANGE_SRV
200,ZUI_SHIPMENTCONTAINERPACKG,/sap/opu/odata/sap/UI_SHIPMENTCONTAINERPACKG
200,ZUI_GLACCOUNT_BALANCES,/sap/opu/odata/sap/UI_GLACCOUNT_BALANCES
200,ZSD_SALES_SA_IMPORT,/sap/opu/odata/sap/SD_SALES_SA_IMPORT
200,ZSD_SALES_QTN_IMPORT,/sap/opu/odata/sap/SD_SALES_QTN_IMPORT
200,ZFCO_MNG_COST_ELEMENT_GROUP,/sap/opu/odata/sap/FCO_MNG_COST_ELEMENT_GROUP
200,ZC_MAINTPLANACTVSYSTSTATUSQ_CDS,/sap/opu/odata/sap/C_MAINTPLANACTVSYSTSTATUSQ_CDS
000,ZUI_RETURNPROCESSING,/sap/opu/odata/sap/UI_RETURNPROCESSING
200,ZMM_PUR_SES_MAINTAIN_SRV,/sap/opu/odata/sap/MM_PUR_SES_MAINTAIN_SRV
200,ZUI_WASTETRANSFERREQUEST,/sap/opu/odata/sap/UI_WASTETRANSFERREQUEST
200,ZUI_STOCKREPORTING_O2,/sap/opu/odata/sap/UI_STOCKREPORTING_O2
200,ZSD_SALES_ORDER_FOC_IMPORT,/sap/opu/odata/sap/SD_SALES_ORDER_FOC_IMPORT
200,ZSD_ORD_PAYTCARDAUTHZN,/sap/opu/odata/sap/SD_ORD_PAYTCARDAUTHZN
000,ZMDC_PROCESS_SRV__194,/sap/opu/odata/sap/MDC_PROCESS_SRV__194
200,ZFI_CORRESPONDENCE_V2_SRV,/sap/opu/odata/sap/FI_CORRESPONDENCE_V2_SRV
200,ZJITOUTBGOODSPOSTING_SRV,/sap/opu/odata/sap/JITOUTBGOODSPOSTING_SRV
200,ZFAR_MANAGE_PAYMENT_ADVICES_SRV,/sap/opu/odata/sap/FAR_MANAGE_PAYMENT_ADVICES_SRV
200,ZC_MDGOVOPENWRKFLWPRODQRY_CDS,/sap/opu/odata/sap/C_MDGOVOPENWRKFLWPRODQRY_CDS
200,ZC_MDGOVOPENWRKFLWBPQRY_CDS,/sap/opu/odata/sap/C_MDGOVOPENWRKFLWBPQRY_CDS
200,ZO2C_FICA_RECOKEY_MANAGE_SRV,/sap/opu/odata/sap/O2C_FICA_RECOKEY_MANAGE_SRV
200,ZFAR_CORRESPONDENCE_HISTORY_SRV,/sap/opu/odata/sap/FAR_CORRESPONDENCE_HISTORY_SRV
000,ZMDC_PROCESS_SRV__986,/sap/opu/odata/sap/MDC_PROCESS_SRV__986
200,ZPP_MRP_PR_HANDOVER_SRV,/sap/opu/odata/sap/PP_MRP_PR_HANDOVER_SRV
000,ZMDC_PROCESS_SRV__1405,/sap/opu/odata/sap/MDC_PROCESS_SRV__1405
200,ZFAC_ACE_DSP_ACCR_OBJ_ITM_SRV,/sap/opu/odata/sap/FAC_ACE_DSP_ACCR_OBJ_ITM_SRV
200,ZSGBT_NTE_CDS_API_SRV,/sap/opu/odata/sap/SGBT_NTE_CDS_API_SRV
200,ZC_SUPLREVALBYQNAIREQRY_CDS,/sap/opu/odata/sap/C_SUPLREVALBYQNAIREQRY_CDS
200,ZEHS_FND_CCI_WASTECODE_SRV,/sap/opu/odata/sap/EHS_FND_CCI_WASTECODE_SRV
000,ZMDC_PROCESS_SRV__147,/sap/opu/odata/sap/MDC_PROCESS_SRV__147
200,ZC_TIMEVARIANCEQUERY_CDS,/sap/opu/odata/sap/C_TIMEVARIANCEQUERY_CDS
200,ZC_SUPLREVALBYQUANTITYQRY_CDS,/sap/opu/odata/sap/C_SUPLREVALBYQUANTITYQRY_CDS
200,ZC_SUPLREVALBYQUALITYQRY_CDS,/sap/opu/odata/sap/C_SUPLREVALBYQUALITYQRY_CDS
200,ZUI_FINPLANNINGITEMDELETE,/sap/opu/odata/sap/UI_FINPLANNINGITEMDELETE
200,ZUI_LOCSUBSTN_GRP_MANAGE,/sap/opu/odata/sap/UI_LOCSUBSTN_GRP_MANAGE
200,ZEHS_FND_CCI_ADDLPRPTY_SRV,/sap/opu/odata/sap/EHS_FND_CCI_ADDLPRPTY_SRV
200,ZC_MDGOVCLSDWRKFLWPRODQRY_CDS,/sap/opu/odata/sap/C_MDGOVCLSDWRKFLWPRODQRY_CDS
200,ZUI_CONTRACTACCOUNT_MANAGE,/sap/opu/odata/sap/UI_CONTRACTACCOUNT_MANAGE
200,ZUI_RFM_ASSIGN_PROD_TO_DCS,/sap/opu/odata/sap/UI_RFM_ASSIGN_PROD_TO_DCS
200,ZMMPUR_A_CTR_PRC_HIST_SRV,/sap/opu/odata/sap/MMPUR_A_CTR_PRC_HIST_SRV
200,ZMMPUR_ANA_USRDFNDCRITRAQRY_SRV,/sap/opu/odata/sap/MMPUR_ANA_USRDFNDCRITRAQRY_SRV
200,ZUI_RFM_PROD_ASSGN_EXPL_ASM,/sap/opu/odata/sap/UI_RFM_PROD_ASSGN_EXPL_ASM
200,ZC_CHGMGMTREQUESTOVERVIEWQ_CDS,/sap/opu/odata/sap/C_CHGMGMTREQUESTOVERVIEWQ_CDS
200,ZEHS_FND_CCI_CMBND_SRV,/sap/opu/odata/sap/EHS_FND_CCI_CMBND_SRV
200,ZC_CHGMGMTACTYOVERVIEWQUERY_CDS,/sap/opu/odata/sap/C_CHGMGMTACTYOVERVIEWQUERY_CDS
200,ZUI_CAINSTLMNTPLAN_MANAGE,/sap/opu/odata/sap/UI_CAINSTLMNTPLAN_MANAGE
200,ZUI_RFM_MNG_ASSTMT_MODULES,/sap/opu/odata/sap/UI_RFM_MNG_ASSTMT_MODULES
200,ZUI_PGGNGASSIGNMENTWITHCOST,/sap/opu/odata/sap/UI_PGGNGASSIGNMENTWITHCOST
200,ZO2C_FICA_REPAYMENTREQUEST_MAN_SRV,/sap/opu/odata/sap/O2C_FICA_REPAYMENTREQUEST_MAN_SRV
200,ZPP_MRP_MATERIAL_COV_INDSEG_SRV,/sap/opu/odata/sap/PP_MRP_MATERIAL_COV_INDSEG_SRV
200,ZUI_SUBSTNVALDNRULE_MANAGE,/sap/opu/odata/sap/UI_SUBSTNVALDNRULE_MANAGE
200,ZUI_COLL_CONTACT_MANAGE,/sap/opu/odata/sap/UI_COLL_CONTACT_MANAGE
200,ZUI_CUSTOMER_CONTACT_MANAGE,/sap/opu/odata/sap/UI_CUSTOMER_CONTACT_MANAGE
200,ZUI_MATERIALSERIALNUMBER,/sap/opu/odata/sap/UI_MATERIALSERIALNUMBER
200,ZEHS_FND_SUBSTANCE_SRV,/sap/opu/odata/sap/EHS_FND_SUBSTANCE_SRV
200,ZFAP_BALANCES_V2_SRV,/sap/opu/odata/sap/FAP_BALANCES_V2_SRV
200,ZUI_PROMISETOPAY_MANAGE,/sap/opu/odata/sap/UI_PROMISETOPAY_MANAGE
200,ZUI_PROCESSFLOWRESOURCES,/sap/opu/odata/sap/UI_PROCESSFLOWRESOURCES
200,ZUI_CADISPUTECASE,/sap/opu/odata/sap/UI_CADISPUTECASE
200,ZUI_MANAGEINHREPAIRS,/sap/opu/odata/sap/UI_MANAGEINHREPAIRS
200,ZUI_COLLECTIONS_EMAIL,/sap/opu/odata/sap/UI_COLLECTIONS_EMAIL
200,ZMM_PUR_CATALOG_SEARCH_SRV,/sap/opu/odata/sap/MM_PUR_CATALOG_SEARCH_SRV
200,ZMM_PUR_REQ_APPROVAL_COMPLETION_SRV,/sap/opu/odata/sap/MM_PUR_REQ_APPROVAL_COMPLETION_SRV
200,ZFCO_ACTUAL_COST_RATE_SRV,/sap/opu/odata/sap/FCO_ACTUAL_COST_RATE_SRV
200,ZFCO_VIA_AAR_DISPLAY_SRV,/sap/opu/odata/sap/FCO_VIA_AAR_DISPLAY_SRV
200,ZFCO_PLAN_COST_RATE_SRV,/sap/opu/odata/sap/FCO_PLAN_COST_RATE_SRV
200,ZFCO_SERVICE_COST_RATE_SRV,/sap/opu/odata/sap/FCO_SERVICE_COST_RATE_SRV
200,ZFCO_COST_CTR_COMMITMENT_2,/sap/opu/odata/sap/FCO_COST_CTR_COMMITMENT_2
200,ZUI_DISPUTE_PROPOSAL_ASSGMT,/sap/opu/odata/sap/UI_DISPUTE_PROPOSAL_ASSGMT
200,ZFCO_DISPLAY_COST_RATE,/sap/opu/odata/sap/FCO_DISPLAY_COST_RATE
200,ZFCO_ACTIVITY_TYPE_CHNGLOG_SRV,/sap/opu/odata/sap/FCO_ACTIVITY_TYPE_CHNGLOG_SRV
200,ZFCO_COST_CENTER_CHNGLOG_SRV,/sap/opu/odata/sap/FCO_COST_CENTER_CHNGLOG_SRV
